#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_constitucion;Constitución;Constitución;Constitución;;Constitución;;;;;;;;;x
c_constitucion_adj;Constituciónian;;constitucióner;;;;;;;;;;;x
c_coos_bay;Coos Bay;Coos Bay;Coos Bay;;Coos Bay;;;;;;;;;x
c_coos_bay_adj;Coos Baian;;Coos Baer;;;;;;;;;;;x
c_copper_city;Copper City;Copper City;Copper City;;Copper City;;;;;;;;;x
c_copper_city_adj;Copper Citian;;Copper Citer;;;;;;;;;;;x
c_coquitlam;Coquitlam;Coquitlam;Coquitlam;;Coquitlam;;;;;;;;;x
c_coquitlam_adj;Coquitlamian;;coquitlamer;;;;;;;;;;;x
c_corning;Corning;Corning;Corning;;Corning;;;;;;;;;x
c_corning_adj;Corningian;;corninger;;;;;;;;;;;x
c_coronado;Coronado;Coronado;Coronado;;Coronado;;;;;;;;;x
c_coronado_adj;Coronadian;;coronader;;;;;;;;;;;x
c_corvallis;Corvallis;Corvallis;Corvallis;;Corvallis;;;;;;;;;x
c_corvallis_adj;Corvallisian;;corvalliser;;;;;;;;;;;x
c_cosala;Cosala;Cosala;Cosala;;Cosala;;;;;;;;;x
c_cosala_adj;Cosalan;;cosaler;;;;;;;;;;;x
c_costilla;Costilla;Costilla;Costilla;;Costilla;;;;;;;;;x
c_costilla_adj;Costillan;;costiller;;;;;;;;;;;x
c_cottage_grove;Cottage Grove;Cottage Grove;Cottage Grove;;Cottage Grove;;;;;;;;;x
c_cottage_grove_adj;Cottage Grovean;;Cottage Grover;;;;;;;;;;;x
c_cottonwood;Cottonwood;Cottonwood;Cottonwood;;Cottonwood;;;;;;;;;x
c_cottonwood_adj;Cottonwoodian;;cottonwooder;;;;;;;;;;;x
c_cottonwood_2;Cottonwood;Cottonwood;Cottonwood;;Cottonwood;;;;;;;;;x
c_cottonwood_2_adj;Cottonwoodian;;cottonwooder;;;;;;;;;;;x
c_covelo;Covelo;Covelo;Covelo;;Covelo;;;;;;;;;x
c_covelo_adj;Covelian;;coveler;;;;;;;;;;;x
c_cow_lake;Cow Lake;Cow Lake;Cow Lake;;Cow Lake;;;;;;;;;x
c_cow_lake_adj;Cow Lakean;;Cow Laker;;;;;;;;;;;x
c_cowen;Cowen;Cowen;Cowen;;Cowen;;;;;;;;;x
c_cowen_adj;Cowenian;;cowener;;;;;;;;;;;x
c_cranbrook;Cranbrook;Cranbrook;Cranbrook;;Cranbrook;;;;;;;;;x
c_cranbrook_adj;Cranbrookian;;cranbrooker;;;;;;;;;;;x
c_craters_of_the_moon;Craters of the Moon;Craters of the Moon;Craters of the Moon;;Craters of the Moon;;;;;;;;;x
c_craters_of_the_moon_adj;Craters of the Moonian;;Craters of the Mooner;;;;;;;;;;;x
c_crawford;Crawford;Crawford;Crawford;;Crawford;;;;;;;;;x
c_crawford_adj;Crawfordian;;crawforder;;;;;;;;;;;x
c_crescent_valley;Crescent Valley;Crescent Valley;Crescent Valley;;Crescent Valley;;;;;;;;;x
c_crescent_valley_adj;Crescent Valleian;;Crescent Valleer;;;;;;;;;;;x
c_cresciente;Cresciente;Cresciente;Cresciente;;Cresciente;;;;;;;;;x
c_cresciente_adj;Crescientean;;crescienter;;;;;;;;;;;x
c_creston;Creston;Creston;Creston;;Creston;;;;;;;;;x
c_creston_adj;Crestonian;;crestoner;;;;;;;;;;;x
c_crook;Crook;Crook;Crook;;Crook;;;;;;;;;x
c_crook_adj;Crookian;;crooker;;;;;;;;;;;x
c_crow_mesa;Crow Mesa;Crow Mesa;Crow Mesa;;Crow Mesa;;;;;;;;;x
c_crow_mesa_adj;Crow Mesan;;Crow Meser;;;;;;;;;;;x
c_crownpoint;Crownpoint;Crownpoint;Crownpoint;;Crownpoint;;;;;;;;;x
c_crownpoint_adj;Crownpointian;;crownpointer;;;;;;;;;;;x
c_cuba;Cuba;Cuba;Cuba;;Cuba;;;;;;;;;x
c_cuba_adj;Cuban;;cuber;;;;;;;;;;;x
c_culiacan;Culiacan;Culiacan;Culiacan;;Culiacan;;;;;;;;;x
c_culiacan_adj;Culiacanian;;culiacaner;;;;;;;;;;;x
c_cumpas;Cumpas;Cumpas;Cumpas;;Cumpas;;;;;;;;;x
c_cumpas_adj;Cumpasian;;cumpaser;;;;;;;;;;;x
c_curecanti;Curecanti;Curecanti;Curecanti;;Curecanti;;;;;;;;;x
c_curecanti_adj;Curecantian;;curecanter;;;;;;;;;;;x
c_cuyama_valley;Cuyama Valley;Cuyama Valley;Cuyama Valley;;Cuyama Valley;;;;;;;;;x
c_cuyama_valley_adj;Cuyama Valleian;;Cuyama Valleer;;;;;;;;;;;x
c_dairyville;Dairyville;Dairyville;Dairyville;;Dairyville;;;;;;;;;x
c_dairyville_adj;Dairyvillean;;dairyviller;;;;;;;;;;;x
c_darrington;Darrington;Darrington;Darrington;;Darrington;;;;;;;;;x
c_darrington_adj;Darringtonian;;darringtoner;;;;;;;;;;;x
c_davenport;Davenport;Davenport;Davenport;;Davenport;;;;;;;;;x
c_davenport_adj;Davenportian;;davenporter;;;;;;;;;;;x
c_davis;Davis;Davis;Davis;;Davis;;;;;;;;;x
c_davis_adj;Davisian;;daviser;;;;;;;;;;;x
c_dayton;Dayton;Dayton;Dayton;;Dayton;;;;;;;;;x
c_dayton_adj;Daytonian;;daytoner;;;;;;;;;;;x
c_deadwood;Deadwood;Deadwood;Deadwood;;Deadwood;;;;;;;;;x
c_deadwood_adj;Deadwoodian;;deadwooder;;;;;;;;;;;x
c_deep_springs_valley;Deep Springs Valley;Deep Springs Valley;Deep Springs Valley;;Deep Springs Valley;;;;;;;;;x
c_deep_springs_valley_adj;Deep Springs Valleian;;Deep Springs Valleer;;;;;;;;;;;x
c_deer_flat;Deer Flat;Deer Flat;Deer Flat;;Deer Flat;;;;;;;;;x
c_deer_flat_adj;Deer Flatian;;Deer Flater;;;;;;;;;;;x
c_deer_park;Deer Park;Deer Park;Deer Park;;Deer Park;;;;;;;;;x
c_deer_park_adj;Deer Parkian;;Deer Parker;;;;;;;;;;;x
c_deerlodge;Deerlodge;Deerlodge;Deerlodge;;Deerlodge;;;;;;;;;x
c_deerlodge_adj;Deerlodgean;;deerlodger;;;;;;;;;;;x
c_del_norte;Del Norte;Del Norte;Del Norte;;Del Norte;;;;;;;;;x
c_del_norte_adj;Del Nortean;;Del Norter;;;;;;;;;;;x
c_delta;Delta;Delta;Delta;;Delta;;;;;;;;;x
c_delta_adj;Deltan;;delter;;;;;;;;;;;x
c_delta_2;Delta;Delta;Delta;;Delta;;;;;;;;;x
c_delta_2_adj;Deltan;;delter;;;;;;;;;;;x
c_delta_3;Delta;Delta;Delta;;Delta;;;;;;;;;x
c_delta_3_adj;Deltan;;delter;;;;;;;;;;;x
c_denio;Denio;Denio;Denio;;Denio;;;;;;;;;x
c_denio_adj;Denian;;dener;;;;;;;;;;;x
c_denver;Denver;Denver;Denver;;Denver;;;;;;;;;x
c_denver_adj;Denverian;;denverer;;;;;;;;;;;x
c_deschutes;Deschutes;Deschutes;Deschutes;;Deschutes;;;;;;;;;x
c_deschutes_adj;Deschutesian;;deschuteser;;;;;;;;;;;x
c_desert_center;Desert Center;Desert Center;Desert Center;;Desert Center;;;;;;;;;x
c_desert_center_adj;Desert Centerian;;Desert Centerer;;;;;;;;;;;x
c_diablo_grande;Diablo Grande;Diablo Grande;Diablo Grande;;Diablo Grande;;;;;;;;;x
c_diablo_grande_adj;Diablo Grandean;;Diablo Grander;;;;;;;;;;;x
c_diamond_valley;Diamond Valley;Diamond Valley;Diamond Valley;;Diamond Valley;;;;;;;;;x
c_diamond_valley_adj;Diamond Valleian;;Diamond Valleer;;;;;;;;;;;x
c_dickshooter;Dickshooter;Dickshooter;Dickshooter;;Dickshooter;;;;;;;;;x
c_dickshooter_adj;Dickshooterian;;dickshooterer;;;;;;;;;;;x
c_dilkon;Dilkon;Dilkon;Dilkon;;Dilkon;;;;;;;;;x
c_dilkon_adj;Dilkonian;;dilkoner;;;;;;;;;;;x
c_dillon;Dillon;Dillon;Dillon;;Dillon;;;;;;;;;x
c_dillon_adj;Dillonian;;dilloner;;;;;;;;;;;x
c_dinsmore;Dinsmore;Dinsmore;Dinsmore;;Dinsmore;;;;;;;;;x
c_dinsmore_adj;Dinsmorean;;dinsmorer;;;;;;;;;;;x
c_dixie_forest;Dixie Forest;Dixie Forest;Dixie Forest;;Dixie Forest;;;;;;;;;x
c_dixie_forest_adj;Dixie Forestian;;Dixie Forester;;;;;;;;;;;x
c_dona_ana;Doña Ana;Doña Ana;Doña Ana;;Doña Ana;;;;;;;;;x
c_dona_ana_adj;Doña Anan;;Doña Aner;;;;;;;;;;;x
c_dos_rios;Dos Rios;Dos Rios;Dos Rios;;Dos Rios;;;;;;;;;x
c_dos_rios_adj;Dos Riosian;;Dos Rioser;;;;;;;;;;;x
c_douglas;Douglas;Douglas;Douglas;;Douglas;;;;;;;;;x
c_douglas_adj;Douglasian;;douglaser;;;;;;;;;;;x
c_douglas_2;Douglas;Douglas;Douglas;;Douglas;;;;;;;;;x
c_douglas_2_adj;Douglasian;;douglaser;;;;;;;;;;;x
c_doyle;Doyle;Doyle;Doyle;;Doyle;;;;;;;;;x
c_doyle_adj;Doylean;;doyler;;;;;;;;;;;x
c_duchesne;Duchesne;Duchesne;Duchesne;;Duchesne;;;;;;;;;x
c_duchesne_adj;Duchesnean;;duchesner;;;;;;;;;;;x
c_duck_valley;Duck Valley;Duck Valley;Duck Valley;;Duck Valley;;;;;;;;;x
c_duck_valley_adj;Duck Valleian;;Duck Valleer;;;;;;;;;;;x
c_duncan;Duncan;Duncan;Duncan;;Duncan;;;;;;;;;x
c_duncan_adj;Duncanian;;duncaner;;;;;;;;;;;x
c_dworshak;Dworshak;Dworshak;Dworshak;;Dworshak;;;;;;;;;x
c_dworshak_adj;Dworshakian;;dworshaker;;;;;;;;;;;x
c_eagle;Eagle;Eagle;Eagle;;Eagle;;;;;;;;;x
c_eagle_adj;Eaglean;;eagler;;;;;;;;;;;x
c_east_salmon;East Salmon;East Salmon;East Salmon;;East Salmon;;;;;;;;;x
c_east_salmon_adj;East Salmonian;;East Salmoner;;;;;;;;;;;x
c_east_sierra;East Sierra;East Sierra;East Sierra;;East Sierra;;;;;;;;;x
c_east_sierra_adj;East Sierran;;East Sierrer;;;;;;;;;;;x
c_echo_bay;Echo Bay;Echo Bay;Echo Bay;;Echo Bay;;;;;;;;;x
c_echo_bay_adj;Echo Baian;;Echo Baer;;;;;;;;;;;x
c_eddyville;Eddyville;Eddyville;Eddyville;;Eddyville;;;;;;;;;x
c_eddyville_adj;Eddyvillean;;eddyviller;;;;;;;;;;;x
c_el_cajon;El Cajon;El Cajon;El Cajon;;El Cajon;;;;;;;;;x
c_el_cajon_adj;El Cajonian;;El Cajoner;;;;;;;;;;;x
c_el_centro;El Centro;El Centro;El Centro;;El Centro;;;;;;;;;x
c_el_centro_adj;El Centrian;;El Centrer;;;;;;;;;;;x
c_el_fuerte;El Fuerte;El Fuerte;El Fuerte;;El Fuerte;;;;;;;;;x
c_el_fuerte_adj;El Fuertean;;El Fuerter;;;;;;;;;;;x
c_el_indiviso;El Indiviso;El Indiviso;El Indiviso;;El Indiviso;;;;;;;;;x
c_el_indiviso_adj;El Indivisian;;El Indiviser;;;;;;;;;;;x
c_el_marasal;El Marasal;El Marasal;El Marasal;;El Marasal;;;;;;;;;x
c_el_marasal_adj;El Marasalian;;El Marasaler;;;;;;;;;;;x
c_el_mirage;El Mirage;El Mirage;El Mirage;;El Mirage;;;;;;;;;x
c_el_mirage_adj;El Miragean;;El Mirager;;;;;;;;;;;x
c_el_paso;El Paso;El Paso;El Paso;;El Paso;;;;;;;;;x
c_el_paso_adj;El Pasian;;El Paser;;;;;;;;;;;x
c_el_quelele;El Quelele;El Quelele;El Quelele;;El Quelele;;;;;;;;;x
c_el_quelele_adj;El Quelelean;;El Queleler;;;;;;;;;;;x
c_el_rosario;El Rosario;El Rosario;El Rosario;;El Rosario;;;;;;;;;x
c_el_rosario_adj;El Rosarian;;El Rosarer;;;;;;;;;;;x
c_elk;Elk;Elk;Elk;;Elk;;;;;;;;;x
c_elk_adj;Elkian;;elker;;;;;;;;;;;x
c_elk_creek;Elk Creek;Elk Creek;Elk Creek;;Elk Creek;;;;;;;;;x
c_elk_creek_adj;Elk Creekian;;Elk Creeker;;;;;;;;;;;x
c_elk_grove;Elk Grove;Elk Grove;Elk Grove;;Elk Grove;;;;;;;;;x
c_elk_grove_adj;Elk Grovean;;Elk Grover;;;;;;;;;;;x
c_elko;Elko;Elko;Elko;;Elko;;;;;;;;;x
c_elko_adj;Elkian;;elker;;;;;;;;;;;x
c_elkton;Elkton;Elkton;Elkton;;Elkton;;;;;;;;;x
c_elkton_adj;Elktonian;;elktoner;;;;;;;;;;;x
c_ellensburg;Ellensburg;Ellensburg;Ellensburg;;Ellensburg;;;;;;;;;x
c_ellensburg_adj;Ellensburgian;;ellensburger;;;;;;;;;;;x
c_elma;Elma;Elma;Elma;;Elma;;;;;;;;;x
c_elma_adj;Elman;;elmer;;;;;;;;;;;x
c_elota;Elota;Elota;Elota;;Elota;;;;;;;;;x
c_elota_adj;Elotan;;eloter;;;;;;;;;;;x
c_ely;Ely;Ely;Ely;;Ely;;;;;;;;;x
c_ely_adj;Elian;;eler;;;;;;;;;;;x
c_ensenada;Ensenada;Ensenada;Ensenada;;Ensenada;;;;;;;;;x
c_ensenada_adj;Ensenadan;;ensenader;;;;;;;;;;;x
c_enumclaw;Enumclaw;Enumclaw;Enumclaw;;Enumclaw;;;;;;;;;x
c_enumclaw_adj;Enumclawian;;enumclawer;;;;;;;;;;;x
c_ephrata;Ephrata;Ephrata;Ephrata;;Ephrata;;;;;;;;;x
c_ephrata_adj;Ephratan;;ephrater;;;;;;;;;;;x
c_escuinapa;Escuinapa;Escuinapa;Escuinapa;;Escuinapa;;;;;;;;;x
c_escuinapa_adj;Escuinapan;;escuinaper;;;;;;;;;;;x
c_eskdale;Eskdale;Eskdale;Eskdale;;Eskdale;;;;;;;;;x
c_eskdale_adj;Eskdalean;;eskdaler;;;;;;;;;;;x
c_eugene;Eugene;Eugene;Eugene;;Eugene;;;;;;;;;x
c_eugene_adj;Eugenean;;eugener;;;;;;;;;;;x
c_eureka;Eureka;Eureka;Eureka;;Eureka;;;;;;;;;x
c_eureka_adj;Eurekan;;eureker;;;;;;;;;;;x
c_eureka_2;Eureka;Eureka;Eureka;;Eureka;;;;;;;;;x
c_eureka_2_adj;Eurekan;;eureker;;;;;;;;;;;x
c_everett;Everett;Everett;Everett;;Everett;;;;;;;;;x
c_everett_adj;Everettian;;everetter;;;;;;;;;;;x
c_fairmont;Fairmont;Fairmont;Fairmont;;Fairmont;;;;;;;;;x
c_fairmont_adj;Fairmontian;;fairmonter;;;;;;;;;;;x
c_falkland;Falkland;Falkland;Falkland;;Falkland;;;;;;;;;x
c_falkland_adj;Falklandian;;falklander;;;;;;;;;;;x
c_fallon;Fallon;Fallon;Fallon;;Fallon;;;;;;;;;x
c_fallon_adj;Fallonian;;falloner;;;;;;;;;;;x
c_federal_way;Federal Way;Federal Way;Federal Way;;Federal Way;;;;;;;;;x
c_federal_way_adj;Federal Waian;;Federal Waer;;;;;;;;;;;x
c_fernie;Fernie;Fernie;Fernie;;Fernie;;;;;;;;;x
c_fernie_adj;Ferniean;;ferner;;;;;;;;;;;x
c_fernley;Fernley;Fernley;Fernley;;Fernley;;;;;;;;;x
c_fernley_adj;Fernleian;;fernleer;;;;;;;;;;;x
c_fidalgo;Fidalgo;Fidalgo;Fidalgo;;Fidalgo;;;;;;;;;x
c_fidalgo_adj;Fidalgian;;fidalger;;;;;;;;;;;x
c_fire_valley;Fire Valley;Fire Valley;Fire Valley;;Fire Valley;;;;;;;;;x
c_fire_valley_adj;Fire Valleian;;Fire Valleer;;;;;;;;;;;x
c_first_mesa;First Mesa;First Mesa;First Mesa;;First Mesa;;;;;;;;;x
c_first_mesa_adj;First Mesan;;First Meser;;;;;;;;;;;x
c_five_points;Five Points;Five Points;Five Points;;Five Points;;;;;;;;;x
c_five_points_adj;Five Pointsian;;Five Pointser;;;;;;;;;;;x
c_flagstaff;Flagstaff;Flagstaff;Flagstaff;;Flagstaff;;;;;;;;;x
c_flagstaff_adj;Flagstaffian;;flagstaffer;;;;;;;;;;;x
c_flaming_gorge;Flaming Gorge;Flaming Gorge;Flaming Gorge;;Flaming Gorge;;;;;;;;;x
c_flaming_gorge_adj;Flaming Gorgean;;Flaming Gorger;;;;;;;;;;;x
c_florence;Florence;Florence;Florence;;Florence;;;;;;;;;x
c_florence_adj;Florencean;;florencer;;;;;;;;;;;x
c_folsom;Folsom;Folsom;Folsom;;Folsom;;;;;;;;;x
c_folsom_adj;Folsomian;;folsomer;;;;;;;;;;;x
c_forest_grove;Forest Grove;Forest Grove;Forest Grove;;Forest Grove;;;;;;;;;x
c_forest_grove_adj;Forest Grovean;;Forest Grover;;;;;;;;;;;x
c_forest_park;Forest Park;Forest Park;Forest Park;;Forest Park;;;;;;;;;x
c_forest_park_adj;Forest Parkian;;Forest Parker;;;;;;;;;;;x
c_fort_apache;Fort Apache;Fort Apache;Fort Apache;;Fort Apache;;;;;;;;;x
c_fort_apache_adj;Fort Apachean;;Fort Apacher;;;;;;;;;;;x
c_fort_bragg;Fort Bragg;Fort Bragg;Fort Bragg;;Fort Bragg;;;;;;;;;x
c_fort_bragg_adj;Fort Braggian;;Fort Bragger;;;;;;;;;;;x
c_fort_goff;Fort Goff;Fort Goff;Fort Goff;;Fort Goff;;;;;;;;;x
c_fort_goff_adj;Fort Goffian;;Fort Goffer;;;;;;;;;;;x
c_fort_hall;Fort Hall;Fort Hall;Fort Hall;;Fort Hall;;;;;;;;;x
c_fort_hall_adj;Fort Hallian;;Fort Haller;;;;;;;;;;;x
c_fort_jones;Fort Jones;Fort Jones;Fort Jones;;Fort Jones;;;;;;;;;x
c_fort_jones_adj;Fort Jonesian;;Fort Joneser;;;;;;;;;;;x
c_fortuna;Fortuna;Fortuna;Fortuna;;Fortuna;;;;;;;;;x
c_fortuna_adj;Fortunan;;fortuner;;;;;;;;;;;x
c_fossil;Fossil;Fossil;Fossil;;Fossil;;;;;;;;;x
c_fossil_adj;Fossilian;;fossiler;;;;;;;;;;;x
c_fountain_valley;Fountain Valley;Fountain Valley;Fountain Valley;;Fountain Valley;;;;;;;;;x
c_fountain_valley_adj;Fountain Valleian;;Fountain Valleer;;;;;;;;;;;x
c_franklin;Franklin;Franklin;Franklin;;Franklin;;;;;;;;;x
c_franklin_adj;Franklinian;;frankliner;;;;;;;;;;;x
c_fraser_canyon;Fraser Canyon;Fraser Canyon;Fraser Canyon;;Fraser Canyon;;;;;;;;;x
c_fraser_canyon_adj;Fraser Canyonian;;Fraser Canyoner;;;;;;;;;;;x
c_fremont;Fremont;Fremont;Fremont;;Fremont;;;;;;;;;x
c_fremont_adj;Fremontian;;fremonter;;;;;;;;;;;x
c_fremont_2;Fremont;Fremont;Fremont;;Fremont;;;;;;;;;x
c_fremont_2_adj;Fremontian;;fremonter;;;;;;;;;;;x
c_fremont_3;Fremont;Fremont;Fremont;;Fremont;;;;;;;;;x
c_fremont_3_adj;Fremontian;;fremonter;;;;;;;;;;;x
c_fremont_valley;Fremont Valley;Fremont Valley;Fremont Valley;;Fremont Valley;;;;;;;;;x
c_fremont_valley_adj;Fremont Valleian;;Fremont Valleer;;;;;;;;;;;x
c_fresno;Fresno;Fresno;Fresno;;Fresno;;;;;;;;;x
c_fresno_adj;Fresnian;;fresner;;;;;;;;;;;x
c_fruitland;Fruitland;Fruitland;Fruitland;;Fruitland;;;;;;;;;x
c_fruitland_adj;Fruitlandian;;fruitlander;;;;;;;;;;;x
c_fruitland_2;Fruitland;Fruitland;Fruitland;;Fruitland;;;;;;;;;x
c_fruitland_2_adj;Fruitlandian;;fruitlander;;;;;;;;;;;x
c_fullerton;Fullerton;Fullerton;Fullerton;;Fullerton;;;;;;;;;x
c_fullerton_adj;Fullertonian;;fullertoner;;;;;;;;;;;x
c_gabriola;Gabriola;Gabriola;Gabriola;;Gabriola;;;;;;;;;x
c_gabriola_adj;Gabriolan;;gabrioler;;;;;;;;;;;x
c_galiesto;Galiesto;Galiesto;Galiesto;;Galiesto;;;;;;;;;x
c_galiesto_adj;Galiestian;;galiester;;;;;;;;;;;x
c_gallatin;Gallatin;Gallatin;Gallatin;;Gallatin;;;;;;;;;x
c_gallatin_adj;Gallatinian;;gallatiner;;;;;;;;;;;x
c_gallup;Gallup;Gallup;Gallup;;Gallup;;;;;;;;;x
c_gallup_adj;Gallupian;;galluper;;;;;;;;;;;x
c_ganado;Ganado;Ganado;Ganado;;Ganado;;;;;;;;;x
c_ganado_adj;Ganadian;;ganader;;;;;;;;;;;x
c_garberville;Garberville;Garberville;Garberville;;Garberville;;;;;;;;;x
c_garberville_adj;Garbervillean;;garberviller;;;;;;;;;;;x
c_garfield;Garfield;Garfield;Garfield;;Garfield;;;;;;;;;x
c_garfield_adj;Garfieldian;;garfielder;;;;;;;;;;;x
c_gateway;Gateway;Gateway;Gateway;;Gateway;;;;;;;;;x
c_gateway_adj;Gatewaian;;gatewaer;;;;;;;;;;;x
c_gibsons;Gibsons;Gibsons;Gibsons;;Gibsons;;;;;;;;;x
c_gibsons_adj;Gibsonsian;;gibsonser;;;;;;;;;;;x
c_gillam;Gillam;Gillam;Gillam;;Gillam;;;;;;;;;x
c_gillam_adj;Gillamian;;gillamer;;;;;;;;;;;x
c_gilroy;Gilroy;Gilroy;Gilroy;;Gilroy;;;;;;;;;x
c_gilroy_adj;Gilroian;;gilroer;;;;;;;;;;;x
c_glacier;Glacier;Glacier;Glacier;;Glacier;;;;;;;;;x
c_glacier_adj;Glacierian;;glacierer;;;;;;;;;;;x
c_glen_canyon;Glen Canyon;Glen Canyon;Glen Canyon;;Glen Canyon;;;;;;;;;x
c_glen_canyon_adj;Glen Canyonian;;Glen Canyoner;;;;;;;;;;;x
c_glendale;Glendale;Glendale;Glendale;;Glendale;;;;;;;;;x
c_glendale_adj;Glendalean;;glendaler;;;;;;;;;;;x
c_glide;Glide;Glide;Glide;;Glide;;;;;;;;;x
c_glide_adj;Glidean;;glider;;;;;;;;;;;x
c_gold_beach;Gold Beach;Gold Beach;Gold Beach;;Gold Beach;;;;;;;;;x
c_gold_beach_adj;Gold Beachian;;Gold Beacher;;;;;;;;;;;x
c_goldendale;Goldendale;Goldendale;Goldendale;;Goldendale;;;;;;;;;x
c_goldendale_adj;Goldendalean;;goldendaler;;;;;;;;;;;x
c_gonzales;Gonzales;Gonzales;Gonzales;;Gonzales;;;;;;;;;x
c_gonzales_adj;Gonzalesian;;gonzaleser;;;;;;;;;;;x
c_gooding;Gooding;Gooding;Gooding;;Gooding;;;;;;;;;x
c_gooding_adj;Goodingian;;goodinger;;;;;;;;;;;x
c_goodsprings;Goodsprings;Goodsprings;Goodsprings;;Goodsprings;;;;;;;;;x
c_goodsprings_adj;Goodspringsian;;goodspringser;;;;;;;;;;;x
c_gorda;Gorda;Gorda;Gorda;;Gorda;;;;;;;;;x
c_gorda_adj;Gordan;;gorder;;;;;;;;;;;x
c_goshen;Goshen;Goshen;Goshen;;Goshen;;;;;;;;;x
c_goshen_adj;Goshenian;;goshener;;;;;;;;;;;x
c_graham;Graham;Graham;Graham;;Graham;;;;;;;;;x
c_graham_adj;Grahamian;;grahamer;;;;;;;;;;;x
c_granby;Granby;Granby;Granby;;Granby;;;;;;;;;x
c_granby_adj;Granbian;;granber;;;;;;;;;;;x
c_grand;Grand;Grand;Grand;;Grand;;;;;;;;;x
c_grand_adj;Grandian;;grander;;;;;;;;;;;x
c_grand_canyon;Grand Canyon;Grand Canyon;Grand Canyon;;Grand Canyon;;;;;;;;;x
c_grand_canyon_adj;Grand Canyonian;;Grand Canyoner;;;;;;;;;;;x
c_grand_coulee;Grand Coulee;Grand Coulee;Grand Coulee;;Grand Coulee;;;;;;;;;x
c_grand_coulee_adj;Grand Couleean;;Grand Couler;;;;;;;;;;;x
c_grand_forks;Grand Forks;Grand Forks;Grand Forks;;Grand Forks;;;;;;;;;x
c_grand_forks_adj;Grand Forksian;;Grand Forkser;;;;;;;;;;;x
c_grand_mound;Grand Mound;Grand Mound;Grand Mound;;Grand Mound;;;;;;;;;x
c_grand_mound_adj;Grand Moundian;;Grand Mounder;;;;;;;;;;;x
c_grand_staircase;Grand Staircase;Grand Staircase;Grand Staircase;;Grand Staircase;;;;;;;;;x
c_grand_staircase_adj;Grand Staircasean;;Grand Staircaser;;;;;;;;;;;x
c_grande_rond;Grande Rond;Grande Rond;Grande Rond;;Grande Rond;;;;;;;;;x
c_grande_rond_adj;Grande Rondian;;Grande Ronder;;;;;;;;;;;x
c_granite;Granite;Granite;Granite;;Granite;;;;;;;;;x
c_granite_adj;Granitean;;graniter;;;;;;;;;;;x
c_grant;Grant;Grant;Grant;;Grant;;;;;;;;;x
c_grant_adj;Grantian;;granter;;;;;;;;;;;x
c_grant_2;Grant;Grant;Grant;;Grant;;;;;;;;;x
c_grant_2_adj;Grantian;;granter;;;;;;;;;;;x
c_grants;Grants;Grants;Grants;;Grants;;;;;;;;;x
c_grants_adj;Grantsian;;grantser;;;;;;;;;;;x
c_grapevine;Grapevine;Grapevine;Grapevine;;Grapevine;;;;;;;;;x
c_grapevine_adj;Grapevinean;;grapeviner;;;;;;;;;;;x
c_grays_lake;Grays Lake;Grays Lake;Grays Lake;;Grays Lake;;;;;;;;;x
c_grays_lake_adj;Grays Lakean;;Grays Laker;;;;;;;;;;;x
c_gresham;Gresham;Gresham;Gresham;;Gresham;;;;;;;;;x
c_gresham_adj;Greshamian;;greshamer;;;;;;;;;;;x
c_grouse_creek;Grouse Creek;Grouse Creek;Grouse Creek;;Grouse Creek;;;;;;;;;x
c_grouse_creek_adj;Grouse Creekian;;Grouse Creeker;;;;;;;;;;;x
c_guadalupe;Guadalupe;Guadalupe;Guadalupe;;Guadalupe;;;;;;;;;x
c_guadalupe_adj;Guadalupean;;guadaluper;;;;;;;;;;;x
c_guasave;Guasave;Guasave;Guasave;;Guasave;;;;;;;;;x
c_guasave_adj;Guasavean;;guasaver;;;;;;;;;;;x
c_guaymas;Guaymas;Guaymas;Guaymas;;Guaymas;;;;;;;;;x
c_guaymas_adj;Guaymasian;;guaymaser;;;;;;;;;;;x
c_guerrero_negro;Guerrero Negro;Guerrero Negro;Guerrero Negro;;Guerrero Negro;;;;;;;;;x
c_guerrero_negro_adj;Guerrero Negrian;;Guerrero Negrer;;;;;;;;;;;x
c_gulf_islands;Gulf Islands;Gulf Islands;Gulf Islands;;Gulf Islands;;;;;;;;;x
c_gulf_islands_adj;Gulf Islandsian;;Gulf Islandser;;;;;;;;;;;x
c_gunnison;Gunnison;Gunnison;Gunnison;;Gunnison;;;;;;;;;x
c_gunnison_adj;Gunnisonian;;gunnisoner;;;;;;;;;;;x
c_haiwee;Haiwee;Haiwee;Haiwee;;Haiwee;;;;;;;;;x
c_haiwee_adj;Haiweean;;haiwer;;;;;;;;;;;x
c_half_moon_bay;Half Moon Bay;Half Moon Bay;Half Moon Bay;;Half Moon Bay;;;;;;;;;x
c_half_moon_bay_adj;Half Moon Baian;;Half Moon Baer;;;;;;;;;;;x
c_halfway_house;Halfway House;Halfway House;Halfway House;;Halfway House;;;;;;;;;x
c_halfway_house_adj;Halfway Housean;;Halfway Houser;;;;;;;;;;;x
c_halloran;Halloran;Halloran;Halloran;;Halloran;;;;;;;;;x
c_halloran_adj;Halloranian;;halloraner;;;;;;;;;;;x
c_hamilton_city;Hamilton City;Hamilton City;Hamilton City;;Hamilton City;;;;;;;;;x
